sno,state,district,faclty_nam,category,type,Facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,PPE,N95,bio_med_wa
1054,Maharashtra,MUMBAI SUBURBAN,Capital O Royal palm Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20900,265,0,265,0,0,0,0,55,105,1
1055,Maharashtra,MUMBAI SUBURBAN,"RS1 Hotel Nalanda,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25234,32,0,32,0,0,0,0,0,0,1
1056,Maharashtra,MUMBAI SUBURBAN,Hotel Mumbai Metro,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20960,21,0,21,0,0,0,0,20,50,1
1057,Maharashtra,MUMBAI SUBURBAN,ME1 TISS Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25267,60,0,60,0,0,0,0,5,5,1
1058,Maharashtra,MUMBAI SUBURBAN,Hotel Aura,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21004,24,0,24,0,0,0,0,42,112,1
1059,Maharashtra,MUMBAI SUBURBAN,Uttar Bhartiy Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20842,150,0,150,0,0,0,0,45,120,1
1060,Maharashtra,MUMBAI SUBURBAN,Regency Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20889,10,0,10,0,0,0,0,35,100,1
1061,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Sunlight,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25352,4,0,4,0,0,0,0,0,0,1
1062,Maharashtra,MUMBAI SUBURBAN,RC1 MHADA BLDG,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25223,900,0,900,0,0,0,0,0,0,1
1063,Maharashtra,MUMBAI SUBURBAN,Hotel Pride,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20947,60,0,60,0,0,0,0,70,120,1
1064,Maharashtra,MUMBAI SUBURBAN,"S1 Runwal Forest, kanjur marg (West)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25256,120,0,120,0,0,0,0,10,20,1
1065,Maharashtra,MUMBAI SUBURBAN,Himalaya Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20993,18,0,18,0,0,0,0,65,123,1
1066,Maharashtra,MUMBAI SUBURBAN,Hotel Royal Elite,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20979,14,0,14,0,0,0,0,80,135,1
1067,Maharashtra,MUMBAI SUBURBAN,"SRA Building
chandivali near nahar Kurla",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20289,100,60,40,0,0,0,0,50,100,1
1068,Maharashtra,MUMBAI SUBURBAN,"Janata Lodge,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21014,6,0,6,0,0,0,0,30,100,1
1069,Maharashtra,MUMBAI SUBURBAN,Kashish Kunj,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20864,44,0,44,0,0,0,0,40,110,1
1070,Maharashtra,MUMBAI SUBURBAN,Platinum Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20878,25,0,25,0,0,0,0,28,119,1
1071,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Calif,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25341,50,0,50,0,0,0,0,0,0,1
1072,Maharashtra,MUMBAI SUBURBAN,"Lavendaur Baug,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20912,88,0,88,0,0,0,0,100,120,1
1073,Maharashtra,MUMBAI SUBURBAN,MW1 Neelkamal,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25298,30,0,30,0,0,0,0,1,1,1
1074,Maharashtra,MUMBAI SUBURBAN,Hotel Fortune Ellite,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20899,32,0,32,0,0,0,0,51,125,1
1075,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Garden Park,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25362,40,0,40,0,0,0,0,0,0,1
1076,Maharashtra,MUMBAI SUBURBAN,RS1 Silver Key Executive,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25233,24,0,24,0,0,0,0,0,0,1
1077,Maharashtra,MUMBAI SUBURBAN,Hotel Golden Palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20959,16,0,16,0,0,0,0,50,20,1
1078,Maharashtra,MUMBAI SUBURBAN,N1 hotel neo welcome,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25266,18,0,18,0,0,0,0,14,36,1
1079,Maharashtra,MUMBAI SUBURBAN,Green Star,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21003,30,0,30,0,0,0,0,35,111,1
1080,Maharashtra,MUMBAI SUBURBAN,Hotel O1ter,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20839,52,0,52,0,0,0,0,33,95,1
1081,Maharashtra,MUMBAI SUBURBAN,RN1 Patidar Seva Samaj Hall Rooms,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25222,110,0,110,0,0,0,0,4,18,1
1082,Maharashtra,MUMBAI SUBURBAN,Hotel Vijay Inn,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20946,18,0,18,0,0,0,0,34,100,1
1083,Maharashtra,MUMBAI SUBURBAN,ME1 NPCIL Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25255,160,0,160,0,0,0,0,5,5,1
1084,Maharashtra,MUMBAI SUBURBAN,Silver Key Executive,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20992,24,0,24,0,0,0,0,41,92,1
1085,Maharashtra,MUMBAI SUBURBAN,N1 chandani residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25287,32,0,32,0,0,0,0,21,48,1
1086,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Kamran Palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25319,25,0,25,0,0,0,0,0,0,1
1087,Maharashtra,MUMBAI SUBURBAN,hotel neo welcome,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20888,18,0,18,0,0,0,0,34,86,1
1088,Maharashtra,NAGPUR,Navoday Vidhalaya Parshivni nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17194,50,20,30,0,0,0,0,5,20,1
1089,Maharashtra,NAGPUR,Naivedyam Eastoria Katol Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17714,130,50,80,0,0,0,0,5,20,1
1090,Maharashtra,NAGPUR,Minex Metallurgical Co Ltd Kalmeshwar Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17215,60,20,40,0,0,0,0,5,20,1
1091,Maharashtra,NAGPUR,Naivedyam Eastoria Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17703,150,50,100,0,0,0,0,5,20,1
1092,Maharashtra,NAGPUR,"Sati Anusaya Mata
Sansthan Katol Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17120,60,20,40,0,0,0,0,5,20,1
1093,Maharashtra,NAGPUR,"Magaswargiya Mulanche Shaskiya Vasatigruha Wanadongri Hingna
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17064,100,40,60,0,0,0,0,5,20,1
1094,Maharashtra,NAGPUR,"Umred Dr Babasaheb Ambedkar Magaswargiya mulanche Shaskiya
Waasatigruha Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17138,75,25,50,0,0,0,0,5,20,1
1095,Maharashtra,NAGPUR,"Anjanabai Wasnik
Matimand Mulanchi Shala Parshivni Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17119,40,5,35,0,0,0,0,5,20,1
1096,Maharashtra,NAGPUR,"Shri Narendra Tidke
college Of Arts &
Commerce Ramtek Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17180,50,20,30,0,0,0,0,5,20,1
1097,Maharashtra,NAGPUR,"Nagar Parishad Shala
Navin Imarat Kalmeshwar (Vinwapar)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20137,70,20,50,0,0,0,0,5,50,1
1098,Maharashtra,NAGPUR,"Divyajyoti Matimand Mula Mulinchi Vishesh Shala
Kamthee Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17159,40,10,30,0,0,0,0,5,20,1
1099,Maharashtra,NAGPUR,"Vimukt Jati Va
Bhatkya Jamati Ashram School Hingna Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17176,70,30,40,0,0,0,0,5,20,1
1100,Maharashtra,NAGPUR,"Rajiv Gandhi Asti
Vyang Vidhlaya Katol Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17156,40,10,30,0,0,0,0,5,20,1
1101,Maharashtra,NAGPUR,magaswargiya Mulinche Shaskiya Vasatigruha Nildoha Hingna Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17061,60,10,50,0,0,0,0,5,20,1
1102,Maharashtra,NAGPUR,Bhakta Niwas Koradi Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17587,328,100,228,0,0,0,0,5,20,1
1103,Maharashtra,NAGPUR,Sant Yogiraj Vittubaba Devsthan Hingna nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17174,60,20,40,0,0,0,0,5,20,1
1104,Maharashtra,NAGPUR,"Eklavya Chattravas Kavi Kalidas Sanskritik Vidyapith, Boys Hostel, Ramtek",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20132,30,10,20,0,0,0,0,5,50,1
1105,Maharashtra,NAGPUR,Kuhi Dr Babasaheb Ambedkar Backward Girls Hostel Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17770,40,10,30,0,0,0,0,5,20,1
1106,Maharashtra,NAGPUR,"Bhansali
Magaswargiya Mulanche Vasatigruha Saoner
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17150,40,10,30,0,0,0,0,5,20,1
1107,Maharashtra,NAGPUR,Pagariya Farms,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17631,190,80,110,0,0,0,0,5,20,1
1108,Maharashtra,NAGPUR,"Ahilyabai Holkar Adiwasi Madhyamik va Uccha Madhyamik School Ukhali Hingna
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17056,50,20,30,0,0,0,0,5,10,1
1109,Maharashtra,NAGPUR,"Backward Class Girls
Govt Hostel Kalmeshwar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17131,100,30,70,0,0,0,0,5,20,1
1110,Maharashtra,NAGPUR,Gram Panchyat Hall Bela Umred Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17764,40,10,30,0,0,0,0,5,20,1
1111,Maharashtra,NAGPUR,"0vatel resorts Eden
Greens Kamthee Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17171,70,30,40,0,0,0,0,5,20,1
1112,Maharashtra,NAGPUR,Sant Viktubaba Matimand Vidhalaya Hingna Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17147,40,10,30,0,0,0,0,5,20,1
1113,Maharashtra,NAGPUR,Trauma Care Center Bhivapur Nagpur,Cat. III - Dedicated COVID Center / DCCC,Hospital,17221,50,20,30,0,0,0,0,10,40,1
1114,Maharashtra,NAGPUR,"Surabardi Shri
Agrawal Lawns & Cottages Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17628,450,200,250,0,0,0,0,5,20,1
1115,Maharashtra,NAGPUR,"Kanhan pipri Rajiv
Gandhi Matimand School nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,19107,50,10,40,0,0,0,0,5,20,1
1116,Maharashtra,NAGPUR,Janata Highschool Mouda Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17100,60,10,50,0,0,0,0,5,20,1
1117,Maharashtra,NAGPUR,ST Boys Hostel Hingna Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17755,100,20,80,0,0,0,0,5,20,1
1118,Maharashtra,NAGPUR,"SC Boys
Magaswargiya Niwasi School Kamthee
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17169,80,30,50,0,0,0,0,5,20,1
1119,Maharashtra,NAGPUR,ST Girls Hostel Katol Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17146,60,20,40,0,0,0,0,5,20,1
1120,Maharashtra,NAGPUR,Om Narayan Hall Narkhed Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17197,0,0,0,0,0,0,0,5,20,1
1121,Maharashtra,NAGPUR,Radha Swami Satsang Kalmeshwar Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17740,7000,2000,5000,0,0,0,0,5,20,1
1122,Maharashtra,NAGPUR,"Dhyanjyoti Andh
Vidhalaya Hingna Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17167,40,10,30,0,0,0,0,5,20,1
1123,Maharashtra,NAGPUR,"Magaswargiya
Mulinche Shaskiya Vasatigruha Kuhi
Ngpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17144,100,40,60,0,0,0,0,5,20,1
1124,Maharashtra,NAGPUR,Swargiya Dadasaheb Kalmegh Smruti Dental College Wanadongri Nagpur,Cat. III - Dedicated COVID Center / DCCC,Hospital,17050,100,30,70,0,0,0,0,5,20,1
1125,Maharashtra,NAGPUR,Lokmanya Matimand Shala Narkhed,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17125,40,10,30,0,0,0,0,5,20,1
1126,Maharashtra,NAGPUR,"Rajiv Gandhi
Matimand School Parshivni Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17196,50,20,30,0,0,0,0,5,20,1
1127,Maharashtra,NAGPUR,VCA Club Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17732,450,200,250,0,0,0,0,5,20,1
1128,Maharashtra,NAGPUR,"Shaskiya Aadivasi
Ashram school Hingna Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17163,70,30,40,0,0,0,0,5,20,1
1129,Maharashtra,NANDED,Old Tahsil office Kandhar,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16479,150,75,75,0,0,0,0,10,15,1
1130,Maharashtra,NANDED,"Govt. Girls Hostel
Barad Tq Mudkhed","Cat. III - Dedicated COVID
Center / DCCC",Hospital,16494,100,50,50,0,0,0,0,110,100,1
1131,Maharashtra,NANDED,"SC & Navbaudh
Residencial school UMRI",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16508,150,75,75,0,0,0,0,15,14,1
1132,Maharashtra,NANDED,samajkalyan hostel ardhapur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16454,100,50,50,0,0,0,0,15,15,1
1133,Maharashtra,NANDED,Nagar parishad building BILOLI,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16464,150,75,75,0,0,0,0,145,285,1
1134,Maharashtra,NANDED,Langar Sahib Naginaghat NANDED CORPORATION,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16517,140,70,70,0,0,0,0,30,25,1
1135,Maharashtra,NANDED,ITI Building DEGLUR,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16476,200,100,100,0,0,0,0,15,30,1
1136,Maharashtra,NANDED,"Kasturba Ganghi
Baliika vidyalay MUDKHED",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16491,150,75,75,0,4,0,0,6,14,1
1137,Maharashtra,NANDED,"Anusuchit Jatee &
Navbaudh niwasi shala building NAIGAON",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16504,150,75,75,0,0,0,0,14,24,1
1138,Maharashtra,NANDED,"Mahatma Jyotiba
Phule Girls hostel Mukhed",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16488,100,50,50,0,0,0,0,15,25,1
1139,Maharashtra,NANDED,Samaj kalyan Building- 1 & 2 HADGAON,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16474,200,100,100,2,0,0,0,10,20,1
1140,Maharashtra,NANDED,"Zilla parishad school
& boys hostel BHOKAR",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16461,150,75,75,0,0,0,0,20,25,1
1141,Maharashtra,NANDED,"Punjab Bhavan
NANDED CORPORATION",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16514,150,75,75,0,0,0,0,15,10,1
1142,Maharashtra,NANDED,"Dr Babasaheb
Ambedkar Nivasi
Ashramshala Himayatnagar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16472,150,75,75,0,0,0,0,5,12,1
1143,Maharashtra,NANDED,Sant Gadegababa College Loha,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16485,150,75,75,0,0,0,0,10,15,1
1144,Maharashtra,NANDED,"Govt. Girls
Residencial School & Hostel MAHUR",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16500,150,50,100,10,0,0,0,108,253,1
1145,Maharashtra,NANDED,Maheshwari Bhavan DHARMABAD,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16469,200,100,100,0,0,0,0,15,30,1
1146,Maharashtra,NANDED,Eye Hospital Mandvi Tq Kinwat,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16483,100,50,50,0,0,0,0,10,12,1
1147,Maharashtra,NANDED,New Tahsil Building KINWAT,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16480,100,50,50,0,0,0,0,12,15,1
1148,Maharashtra,NANDED,NRI Yatri Nivas Nanded corporation,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16510,300,150,150,0,0,0,0,27,7,1
1149,Maharashtra,NANDURBAR,SOCIAL JUSTICE DEPT- MAMA MOHIDA ROAD SHAHADA,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16495,100,20,80,0,0,0,0,15,25,1
1150,Maharashtra,NANDURBAR,"Hostel, Social Justice Department, Nandurbar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16673,50,10,40,0,0,0,0,20,25,1
1151,Maharashtra,NANDURBAR,"Seva Sahkari Saunstha Boys and Girls Hostel, Navapur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16705,70,14,56,0,0,0,0,20,25,1
1152,Maharashtra,NANDURBAR,ADIVASI BOYS HOSTEL SHAHADA,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16492,80,16,64,0,0,0,0,15,20,1
1153,Maharashtra,NANDURBAR,"Polytechnic College, Nandurbar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16683,30,6,24,0,0,0,0,10,25,1
1154,Maharashtra,NANDURBAR,Adivasi Girls and Boys Hostel Mandavi tal Dhadgaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16629,70,14,56,0,0,0,0,20,25,1
1155,Maharashtra,NANDURBAR,"Adivasi Boys and Girls
Hostel , Khapar Tal- Akkalkuwa",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16643,70,14,56,0,0,0,0,20,25,1
1156,Maharashtra,NANDURBAR,"Adivasi Boys Hostel , Amlad, Taloda",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16656,150,30,120,0,0,0,0,25,30,1
1157,Maharashtra,NANDURBAR,"Shelter House, Bedki checkpost,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16711,200,40,160,0,0,0,0,30,40,1
1158,Maharashtra,NANDURBAR,"Adivasi Boys Hostel,
Patelwadi, Nandurbar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16693,100,20,80,0,0,0,0,20,25,1
1159,Maharashtra,NASHIK,"Kah.Sandip Sudhakar
Sonaje Mahavidhayala,Kand hane Road,Zodga,Malegao
n",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17388,200,50,150,0,0,0,0,5,10,0
1160,Maharashtra,NASHIK,"Shashkiy Ashram
Shala,Bhilmala,TRimb ak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17375,100,0,100,0,0,0,0,10,5,0
1161,Maharashtra,NASHIK,"Atma Malik English
medium
School,Purangaon Yeola",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17475,300,0,300,0,0,0,0,5,5,0
1162,Maharashtra,NASHIK,Mansura Hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17925,150,57,93,0,0,0,0,40,30,1
1163,Maharashtra,NASHIK,Govt.Tribal school Bubali,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17092,100,50,50,0,0,0,0,5,5,0
1164,Maharashtra,NASHIK,Tapovan Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17448,27,10,17,0,0,0,0,100,100,1
1165,Maharashtra,NASHIK,"J.D. HIre English
Medium School,Nimgaon,Mal egaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17387,100,50,50,0,0,0,0,5,5,0
1166,Maharashtra,NASHIK,"Ashram School
Dahindule
Dangsaundane",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17373,100,0,100,0,0,0,0,5,5,0
1167,Maharashtra,NASHIK,"Gurukul Boys & Girls
Hostel,Kasbe- Sukene,Niphad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17471,400,30,370,0,0,0,0,10,5,0
1168,Maharashtra,NASHIK,"Zp Vidyaniketan
Devla Tal Devla Dist Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16871,100,50,50,0,0,0,0,10,10,1
1169,Maharashtra,NASHIK,"Sant Xaviar School,Nandgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17358,100,0,100,0,0,0,0,5,10,0
1170,Maharashtra,NASHIK,"Jain Hostel,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17447,450,50,400,0,0,0,0,10,10,1
1171,Maharashtra,NASHIK,Govt. Tribal School Ambupada,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17089,100,50,50,0,0,0,0,5,5,0
1172,Maharashtra,NASHIK,"Govt.Ashram School
,Pimperkhed,Dindori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17214,150,75,75,0,0,0,0,50,74,0
1173,Maharashtra,NASHIK,"Swami Vivekanand Pharmacy College,Mugase,Male gaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17386,100,50,50,0,0,0,0,5,5,0
1174,Maharashtra,NASHIK,"Brahmavally Public
School,Anjenari, TRimbak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17372,120,0,120,0,0,0,0,10,5,0
1175,Maharashtra,NASHIK,"Seven Day
Highschool,Lasalgaon Station,Takali Vinchur,Niphad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17468,100,10,90,0,0,0,0,5,5,0
1176,Maharashtra,NASHIK,"Government Ashram
School Devargaon Tal Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17355,100,0,100,0,0,0,0,10,10,0
1177,Maharashtra,NASHIK,"Maheshwari Hostel,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17446,450,50,400,0,0,0,0,10,10,1
1178,Maharashtra,NASHIK,NDMVP DED College A & B Wing Sinnar,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17385,450,50,400,0,0,0,0,5,5,1
1179,Maharashtra,NASHIK,MSG College ( DCCC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24353,70,30,40,0,0,0,0,590,868,1
1180,Maharashtra,NASHIK,Ashram School Haranbari,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17370,100,0,100,0,0,0,0,10,5,0
1181,Maharashtra,NASHIK,"Dr.Babasaheb Ambedkar Resident Ashram School Pimpalgaon Baswant
,Niphad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17467,25,0,25,0,0,0,0,18,1,0
1182,Maharashtra,NASHIK,Chatrpati Shivaji Vidyalaya Umrane Tal Devla Dist Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16889,100,50,50,0,0,0,0,5,5,0
1183,Maharashtra,NASHIK,"Navodyay Vidyalay Boys,Khedgaon,Dind ori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17228,150,50,100,0,0,0,0,10,10,0
1184,Maharashtra,NASHIK,Sandip Foundetion Hostel Tal Nashik Dist Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17353,188,92,96,0,0,0,0,9,49,0
1185,Maharashtra,NASHIK,IHSDP Plant 3,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18879,100,50,50,0,0,0,0,5,5,1
1186,Maharashtra,NASHIK,Vangani Asharam Shala Peth,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17397,100,0,100,0,0,0,0,10,5,0
1187,Maharashtra,NASHIK,"Mahaveer REsident School,Lasalgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26251,25,0,25,0,0,0,0,5,0,1
1188,Maharashtra,NASHIK,Royal Pharmacy Collage.,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18855,300,150,150,0,0,0,0,10,10,1
1189,Maharashtra,NASHIK,"Govt. Asharam
Shala,Boripada,Harsu l,trimbak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17384,100,0,100,0,0,0,0,5,5,0
1190,Maharashtra,NASHIK,Badi Malegaon School,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24350,200,50,150,0,0,0,0,30,45,1
1191,Maharashtra,NASHIK,"Delhi Public school Ma0ri,Dindori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17209,200,100,100,0,0,0,0,10,10,0
1192,Maharashtra,NASHIK,"Mahatma Phule
Vidyalaya,Dugao,Cha
ndwad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17369,100,0,100,0,0,0,0,10,5,0
1193,Maharashtra,NASHIK,k k Wagh Hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17457,800,400,400,0,0,0,0,10,10,0
1194,Maharashtra,NASHIK,"Govt Asharam School, Gopalkhadi,Kalwan",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17117,100,50,50,0,0,0,0,5,5,0
1195,Maharashtra,NASHIK,"Inambari Asharam Shala School,Peth",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17396,100,0,100,0,0,0,0,10,5,0
1196,Maharashtra,NASHIK,M.G.College Nampur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17381,100,0,100,0,0,0,0,5,5,0
